banheiros;quartos;andar;area;suites;aluguel;custo;condo_iptu;vagas;nao_mobiliado;animal;arm_coz;arm_quar;box;arm_ban;sol_man;silencio;novo;luz;sol_tar;vista_livre;chuveiro_ele;tomada_nova;gas_enc;porteiro;elevador;salao_fest;piscina;churrasqueira;metro;esp_gourmet;quadra;academia;hipercentro;zona_sul;zona_norte;zona_leste;zona_oeste;apartamento;casa;latitude;longitude
1;2;0;71;0;1272;1366;71;1;1;1;1;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;-19,9315738;-43,9736405
1;1;3;30;1;1347;1365;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;-19,9132291;-43,9472556
1;2;1;54;0;1100;1365;250;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;-19,8691536;-43,9182234
1;3;3;72;0;1020;1364;330;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,9053874;-43,9560642
1;1;3;30;1;1345;1363;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;-19,9132291;-43,9472556
2;3;0;200;1;1330;1363;9;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;-19,882077;-43,948254
2;2;1;67;0;1093;1360;258;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-19,9079212;-43,9150828
1;1;0;60;0;1300;1359;35;0;1;0;0;0;1;1;1;1;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;-19,9171598;-43,9193451
1;2;0;70;0;1200;1358;142;1;1;1;1;0;0;0;1;1;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;-19,9196316;-43,9857149
1;2;4;55;0;1100;1355;240;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;-19,9320401;-43,9743293
2;3;2;65;1;1300;1352;34;0;1;1;0;0;1;0;1;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;-19,9385918;-43,9776613
1;1;4;40;0;981;1350;355;0;1;0;1;1;1;1;1;0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;-19,9242948;-43,9463409
1;2;2;60;0;1100;1347;232;1;1;1;1;1;1;0;1;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,886435;-44,004272
1;1;1;43;1;1100;1345;230;0;1;1;1;1;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9391298;-43,9207972
2;2;2;59;1;1070;1334;249;1;1;1;0;0;0;0;0;1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,8850711;-43,9826865
2;1;2;80;0;1100;1333;218;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;-19,930319;-43,971074
1;2;2;57;0;1100;1333;218;1;1;1;1;1;1;1;0;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,95932;-43,9679904
1;3;2;90;0;1200;1331;115;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;-19,9164552;-43,9445632
1;2;2;60;0;1130;1326;180;1;1;0;0;0;1;0;1;1;0;1;1;1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;1;0;-19,8670561;-43,9945255
1;2;3;64;0;1040;1326;272;1;1;0;0;0;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,9118359;-43,9738267
1;2;1;65;0;1100;1325;210;0;1;0;1;1;1;0;0;1;1;1;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;-19,8827089;-43,908387
1;1;3;30;1;900;1322;410;0;0;1;0;1;0;0;1;0;0;1;1;1;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;-19,9248798;-43,9467271
1;2;12;60;0;1000;1319;305;1;1;0;1;1;1;0;1;0;1;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;-19,8849356;-43,9573678
1;2;3;60;0;1000;1318;304;1;1;0;1;0;1;1;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,8679877;-43,9877602
1;1;2;38;1;1300;1318;0;0;1;0;1;1;1;0;1;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;-19,9312516;-43,9680904
1;1;1;30;1;1300;1318;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;-19,9132291;-43,9472556
1;1;3;30;1;1300;1318;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;-19,9132291;-43,9472556
1;1;1;30;1;1300;1318;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;-19,9132291;-43,9472556
1;1;1;30;1;1300;1318;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;-19,9132291;-43,9472556
1;1;2;30;1;1300;1318;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;-19,9132291;-43,9472556
1;1;2;30;1;1300;1318;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;-19,9132291;-43,9472556
1;1;2;29;1;1300;1318;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;-19,9132291;-43,9472556
1;1;2;38;1;1300;1318;0;0;1;0;0;1;1;0;1;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;-19,9312516;-43,9680904
1;1;2;30;1;1300;1318;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;-19,9132291;-43,9472556
1;1;2;30;1;1300;1318;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;-19,9132291;-43,9472556
1;1;2;30;1;1300;1318;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;-19,9132291;-43,9472556
1;1;-2;30;1;1300;1318;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;-19,9132291;-43,9472556
2;3;2;57;1;1000;1317;303;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,870796;-43,9378841
1;2;1;52;0;1050;1314;250;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;-19,9307513;-44,0010843
1;2;3;55;0;1000;1314;300;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-19,8977491;-43,9218704
1;2;1;74;0;1100;1313;198;1;1;1;1;1;1;0;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;-19,941921;-43,9865762
1;2;4;44;0;900;1313;401;0;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;-19,9584828;-43,9866767
1;2;3;45;0;1000;1312;298;1;1;1;0;0;1;0;0;0;1;0;1;1;1;1;1;1;0;1;0;1;0;0;1;1;0;0;1;0;0;1;0;-19,8655668;-44,0035464
1;2;1;61;0;900;1312;400;1;0;1;1;1;1;1;1;0;0;1;1;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-19,8923344;-43,9427273
1;1;3;18;1;1294;1312;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;-19,9312516;-43,9680904
1;2;2;50;0;650;1309;650;0;1;1;1;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;-19,945874;-43,99269
2;2;1;60;1;950;1309;346;1;1;1;1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,875701;-43,990834
1;3;4;52;0;1100;1308;193;1;1;1;1;1;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9592028;-43,9671691
1;1;1;30;0;500;1307;800;0;0;0;1;1;0;0;0;1;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;-19,8559385;-43,9763397
1;2;1;60;0;750;1305;545;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;-19,9267206;-43,9972712
1;2;1;86;0;961;1304;330;1;1;1;0;0;1;0;0;1;1;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;-19,8966059;-44,011821
1;3;3;60;0;1000;1303;289;1;1;1;1;1;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,9015578;-43,9776241
2;2;0;80;1;1200;1302;80;0;1;1;1;1;0;0;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;-19,8760754;-43,9452953
2;3;3;90;0;880;1302;410;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,901311;-43,956483
1;2;0;95;0;1200;1299;77;0;1;1;0;0;0;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;-19,8739973;-43,9479442
1;2;2;64;0;945;1293;335;1;1;1;1;0;1;1;1;0;1;0;0;0;1;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;-19,9146287;-43,9471584
1;2;1;53;0;1000;1292;278;1;1;0;1;1;0;0;1;1;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-19,8949444;-43,924196
1;1;1;22;1;1275;1292;0;1;1;0;0;1;1;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;-19,9198062;-43,9252648
1;1;13;67;1;850;1292;430;0;1;1;0;0;0;0;1;0;1;1;1;1;0;0;1;1;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;-19,9187554;-43,9480833
1;2;0;70;0;1200;1292;70;1;1;1;1;1;1;0;0;1;0;1;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;-19,9196316;-43,9857149
1;2;1;40;0;1000;1290;276;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;-19,8713468;-43,9309176
2;2;0;74;1;1000;1288;269;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;-19,8812634;-43,9188749
1;3;4;80;0;1200;1286;70;1;1;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;-19,9196316;-43,9857149
2;2;2;59;0;950;1286;323;1;1;1;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;-19,9095233;-43,9774346
1;2;2;80;0;1200;1286;70;1;1;1;1;0;0;0;1;1;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;-19,9196316;-43,9857149
1;2;2;45;0;1000;1286;272;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,9026525;-43,977289
2;3;4;80;1;1200;1286;70;1;1;1;1;1;0;0;1;1;0;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;-19,9196316;-43,9857149
1;2;0;100;0;1200;1283;63;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;-19,9433927;-43,9696194
1;3;4;69;0;950;1281;318;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;-19,8967857;-43,9960315
1;2;7;55;0;1100;1275;160;2;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,8780537;-44,0198826
1;1;1;60;0;650;1269;610;0;1;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9622603;-43,9795119
1;1;3;15;1;1251;1268;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;-19,9312516;-43,9680904
1;1;1;20;1;1249;1266;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;-19,9132291;-43,9472556
1;1;11;46;0;800;1266;455;0;1;1;1;0;0;0;0;0;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;-19,9242715;-43,9496669
1;2;2;49;0;1100;1265;150;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;-19,943752;-44,046035
1;1;1;30;0;1100;1265;150;0;0;0;1;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;-19,8692846;-44,0102248
1;2;3;60;0;1100;1265;150;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,9010937;-43,9796102
1;3;10;53;0;1000;1264;250;1;1;1;0;0;1;0;1;0;1;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,8843799;-43,9583361
1;2;0;82;0;1170;1262;70;0;1;0;0;0;0;0;1;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;-19,906168;-43,932281
1;3;2;70;0;890;1257;355;1;1;1;1;1;0;0;1;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;-19,9352371;-44,0401663
1;2;3;90;0;1090;1255;150;2;0;0;1;1;1;0;1;1;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,8780265;-43,9575867
1;3;0;96;0;1200;1254;34;1;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;-19,8917394;-43,9628328
1;2;3;55;0;818;1249;425;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;-19,878829;-43,931896
1;2;1;50;0;1000;1249;235;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,8761389;-43,996549
1;2;2;62;0;1050;1248;184;1;1;1;0;0;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,8731188;-44,0117302
1;2;2;62;0;1050;1248;184;1;1;1;0;0;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,8731188;-44,0117302
1;2;3;62;0;1050;1248;184;1;1;1;0;0;0;0;1;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,8731188;-44,0117302
1;2;3;62;0;1050;1248;184;1;1;1;0;0;0;0;1;1;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,8731188;-44,0117302
1;1;0;45;0;1100;1246;127;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;-19,8996185;-43,9733386
1;2;4;50;0;1000;1243;229;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-19,8823969;-43,9337987
1;1;9;35;1;850;1239;377;0;1;1;1;1;1;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;-19,924326;-43,9378227
1;2;1;56;0;990;1234;230;1;1;1;0;0;1;1;0;1;1;1;1;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;-19,8659969;-43,9954125
1;1;9;50;1;850;1234;372;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;-19,9233115;-43,9425565
1;2;7;50;0;800;1229;418;0;1;1;0;0;0;0;0;0;0;1;1;0;0;1;0;1;1;0;0;1;1;1;0;0;1;0;0;0;0;1;0;-19,9215255;-43,9421716
1;2;0;70;0;1100;1224;104;0;1;1;0;0;0;0;0;1;1;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;-19,9064433;-43,9366932
1;3;1;60;0;800;1222;411;1;1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;-19,9164369;-43,967981
1;2;0;50;0;1150;1219;50;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;-19,896937;-43,9370285
1;2;2;43;0;900;1218;306;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,877768;-43,9989399
1;2;2;49;0;950;1217;254;1;1;0;1;0;1;1;0;0;1;1;1;1;0;1;1;1;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;-19,8738482;-44,014578
1;2;0;60;0;1032;1216;165;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;-19,930288;-43,970945
2;3;2;70;1;1000;1214;200;0;1;0;0;0;1;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;-19,9594708;-43,989187
1;2;3;53;0;1000;1212;198;1;1;0;1;0;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,8734256;-43,9394321
1;2;0;60;0;1185;1207;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;-19,9127689;-43,9675303
1;1;2;20;1;1190;1206;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;-19,9132291;-43,9472556
1;1;3;20;1;1190;1206;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;-19,9132291;-43,9472556
1;1;2;20;1;1190;1206;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;-19,9132291;-43,9472556
1;1;1;20;1;1190;1206;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;-19,9132291;-43,9472556
1;1;3;18;1;1190;1206;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;-19,9132291;-43,9472556
1;1;2;20;1;1190;1206;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;-19,9132291;-43,9472556
1;1;2;20;1;1190;1206;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;-19,9132291;-43,9472556
1;1;1;20;1;1190;1206;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;-19,9132291;-43,9472556
1;1;1;20;1;1190;1206;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;-19,9132291;-43,9472556
1;1;2;20;1;1190;1206;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;-19,9132291;-43,9472556
1;1;3;20;1;1189;1205;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;-19,9132291;-43,9472556
1;1;1;20;1;1189;1205;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;-19,9132291;-43,9472556
1;1;3;20;1;1188;1204;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;-19,9132291;-43,9472556
1;1;2;19;1;1188;1204;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;-19,9132291;-43,9472556
1;1;2;20;1;1187;1203;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;-19,9132291;-43,9472556
1;1;2;20;1;1187;1203;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;-19,9132291;-43,9472556
1;1;2;20;1;1186;1202;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;-19,9132291;-43,9472556
1;2;4;41;0;900;1199;287;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,8871422;-44,0024868
1;3;2;90;0;1050;1199;135;0;1;1;1;0;1;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;-19,9188198;-43,9852971
1;1;2;23;1;950;1198;235;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;-19,9122225;-43,9612223
1;3;2;90;0;1050;1196;132;0;1;1;0;0;1;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;-19,9188198;-43,9852971
1;1;2;25;1;900;1192;280;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;-19,9122225;-43,9612223
1;1;2;25;1;900;1192;280;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;-19,9122225;-43,9612223
1;1;3;25;1;900;1192;280;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;-19,9122225;-43,9612223
2;2;2;55;1;910;1192;269;1;1;1;1;0;0;1;1;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,8850711;-43,9826865
1;2;0;90;0;1099;1189;70;1;1;0;1;0;1;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;-19,929274;-44,0005978
1;1;1;23;1;900;1187;275;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;-19,9122225;-43,9612223
1;2;5;80;0;1100;1185;70;1;1;1;1;0;0;0;1;1;0;1;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;-19,9196316;-43,9857149
1;1;13;45;0;1167;1183;0;0;1;1;0;0;0;0;1;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;-19,9248798;-43,9467271
1;2;0;70;0;1150;1176;5;0;1;0;0;0;0;0;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;-19,896937;-43,9370285
1;3;1;60;0;950;1174;211;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,8414872;-43,9842211
1;2;3;48;0;937;1166;216;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;-19,8980303;-43,9975379
1;2;4;70;0;1000;1165;151;1;1;1;1;0;0;0;1;1;0;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;-19,9196316;-43,9857149
1;2;4;52;0;1000;1164;150;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;-19,95595;-43,976258
1;2;3;62;0;950;1163;200;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;-19,8963809;-43,9979463
1;2;2;100;0;1140;1156;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;-19,9096311;-43,9437883
1;1;0;58;0;1100;1153;34;1;1;1;0;0;0;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;-19,951947;-43,974836
1;2;0;60;0;1100;1150;30;1;1;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;-19,9583399;-43,961708
1;2;3;55;0;850;1143;281;1;1;0;0;0;0;0;1;1;0;1;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;-19,8414298;-43,9359914
1;2;2;80;0;1050;1139;75;0;1;1;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;-19,9000512;-44,001315
1;3;3;81;0;586;1137;543;1;1;1;1;0;1;0;1;1;0;1;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;-19,939092;-43,990843
